,0
1050,2.5470609362371036e-12
1051,2.4223553895642675e-12
1052,2.3080062288713824e-12
1053,2.017481669458419e-12
1054,1.7561819412841934e-12
1055,1.5536224652572266e-12
1056,1.3795789710695464e-12
1057,1.183614936656031e-12
1058,9.828606615315685e-13
1059,9.38511596941452e-13
1060,1.1636424160787313e-12
1061,9.848966464257163e-13
1062,8.518338232403804e-13
1063,8.576227077987454e-13
1064,7.703996240720411e-13
1065,7.00182152868426e-13
1066,8.273951027178221e-13
1067,9.862222124617571e-13
1068,1.1239592414626172e-12
1069,1.084626603610029e-12
1070,8.347095861571986e-13
1071,1.1768731478523237e-12
1072,1.4639842758270278e-12
1073,1.7207721039501165e-12
1074,2.7884215768740864e-12
1075,3.854153990548036e-12
1076,4.979977651993365e-12
1077,8.385769051919822e-12
1078,1.0246797970401636e-11
1079,9.731653544975886e-12
1080,1.17859918292257e-11
1081,1.930237639263611e-11
1082,3.0032087640350415e-11
1083,5.437471743718472e-11
1084,7.68225850718364e-11
1085,1.6212992027095267e-10
1086,3.215741276040358e-10
1087,5.487934188792984e-10
1088,8.04667492392142e-10
1089,1.5439256200736354e-09
1090,3.3122544120239153e-09
1091,8.190805592313121e-09
1092,2.0962097572714207e-08
1093,4.3768944067482766e-08
1094,1.2341593057833378e-07
1095,2.921196993385104e-07
1096,1.2263069430618562e-06
1097,5.0637094166245485e-06
1098,2.9784559041179365e-05
