,0
1047,0.0007339817865572777
1048,0.00024442446850644764
1049,8.251174074365311e-05
1050,3.297998572514507e-05
1051,1.4185403649275245e-05
1052,6.841450390355708e-06
1053,5.572865068386459e-06
1054,3.357062549548599e-06
1055,2.784860341689496e-06
1056,3.3912924926269767e-06
1057,2.6009550360182295e-06
1058,3.392489179029807e-06
1059,2.580525424327902e-06
1060,1.0485100300612908e-06
1061,2.6010038679634787e-06
1062,3.321997639427163e-06
1063,4.043029872066204e-06
1064,5.477318493935741e-06
1065,7.2399398294986545e-06
1066,1.8888950132749895e-05
1067,2.0346522963990507e-05
1068,0.00011933494812683517
1069,0.0008284764042836176
1070,0.0011844364439778556
1071,0.00999711526973831
1072,0.1027154297525959
1073,0.8852182761163037
1074,0.8974359336271235
1075,0.0877331923678465
1076,0.012383075420134625
1077,0.0019657943251032255
1078,0.0003791897700466933
1079,8.181515974989058e-05
1080,2.1694309872115102e-05
1081,5.406223779608597e-06
1082,1.5163280561837506e-06
1083,4.267360320488191e-07
1084,1.2681505897498176e-07
1085,4.7117232971821016e-08
1086,1.6779987555349927e-08
1087,6.934754954581932e-09
1088,3.2213017212908036e-09
1089,1.8275573312608875e-09
1090,1.1816864718878438e-09
1091,9.35107225215504e-10
1092,8.046054046259297e-10
1093,6.852330877169395e-10
1094,7.512718242144053e-10
1095,7.948957588921748e-10
1096,9.169227415810891e-10
1097,1.0701631494111118e-09
1098,1.3160819243626793e-09
1099,1.7379657523922107e-09
1100,2.4741030396285478e-09
1101,3.5844559795473624e-09
1102,5.548416270040785e-09
1103,8.809810065553458e-09
1104,1.531054712615743e-08
1105,2.8458599650418324e-08
1106,5.213313349742878e-08
1107,9.129918397743407e-08
1108,2.39617599557641e-07
1109,6.056711772453567e-07
1110,1.7798207135801237e-06
1111,6.045547885561116e-06
1112,1.0000000377961726
1113,1.0747540101321792e-19
1114,8.150927897695988e-25
1115,2.928515167624147e-25
1116,1.0757049756567773e-25
1117,4.518913414672927e-26
1118,2.3501047569869616e-26
1119,1.274730053959456e-26
1120,6.749622596741768e-27
1121,4.445402380157902e-27
1122,3.123840417740094e-27
1123,2.32137476842461e-27
1124,1.6596527024104643e-27
1125,1.3300840978351003e-27
1126,1.1475865860816305e-27
1127,9.91818675390332e-28
1128,9.700683446679276e-28
1129,9.60214280009755e-28
1130,1.0388712587243761e-27
1131,1.0855830193105369e-27
1132,1.2957017678150753e-27
1133,1.7188558725900836e-27
1134,2.309525100069188e-27
1135,3.2021884840278746e-27
1136,5.0798889985402375e-27
1137,8.390919421981089e-27
1138,1.4887829575186844e-26
1139,2.610773238769877e-26
1140,5.565741368925793e-26
1141,1.4112870480999319e-25
1142,3.909118883144516e-25
1143,1.2425281393139003e-24
1144,2.027231795254144e-19
1145,2.3542961261049003e-34
1146,2.537129272034412e-34
1147,3.7556122897816886e-34
1148,5.259455077752469e-34
1149,7.1168963275009195e-34
1150,9.937756139158023e-34
1151,1.2116064340177102e-33
1152,1.8904227510697862e-33
1153,2.9331952147470928e-33
1154,4.237826397193008e-33
1155,6.142294878345598e-33
1156,1.3242896536404746e-32
1157,2.146604488241951e-32
1158,4.114514937899859e-32
1159,8.17538713306782e-32
1160,1.3246710723338838e-31
1161,3.6592854036367497e-31
1162,9.43312993574277e-31
1163,2.569047666886504e-30
1164,7.623611906628647e-30
1165,2.60605285328262e-29
1166,9.209430559628653e-29
1167,1.653332182024531e-23
1168,1.4168542888766527e-36
1169,2.4365474990406608e-36
1170,3.632913076040931e-36
1171,6.615198893412949e-36
1172,1.2372587672498746e-35
1173,2.4717955219767046e-35
1174,4.919953064612631e-35
1175,1.119600374392492e-34
1176,2.2660772643389436e-34
1177,6.011816831901933e-34
1178,1.1623887758264197e-33
1179,3.1091427125266235e-33
1180,9.110770631566029e-33
1181,3.282064603260829e-32
1182,1.2533443706386541e-31
1183,5.085789832691635e-31
1184,1.101263613829936e-25
1185,7.970168479158245e-37
1186,9.184621501115527e-37
1187,1.836664020814859e-36
1188,3.971437921943175e-36
1189,1.1258966427965404e-35
1190,3.164841560991667e-35
1191,8.802311057957075e-35
1192,3.161837428541227e-34
1193,1.1764154241699691e-33
1194,4.853726472936362e-33
1195,2.176369477173783e-32
1196,4.3042178430214225e-27
1197,2.1271984255860136e-36
1198,6.579578917577615e-36
1199,1.9940619786114547e-35
1200,4.4119617652413166e-35
1201,1.879296078794481e-34
1202,8.273579152294188e-34
1203,3.468167892181649e-33
1204,8.67658708039902e-28
1205,1.55046681930223e-35
1206,5.665748991638691e-35
1207,2.5631715803232314e-34
1208,1.3026102420939435e-33
1209,3.0333505753794364e-28
1210,4.273908074063449e-36
1211,1.6599336743269472e-35
1212,7.800964800004313e-35
1213,3.625783335949284e-34
1214,9.91644935130177e-29
1215,1.1514625347503471e-35
1216,4.5411475797574416e-35
1217,2.3741846170477915e-34
1218,5.149618397197903e-29
1219,6.526530321045481e-36
1220,3.083233566337763e-35
1221,1.4509011306041271e-34
1222,2.8454538254051475e-29
1223,1.8247358246004312e-35
1224,7.973972572764526e-35
1225,1.431461909528033e-29
1226,1.2064360382415343e-35
1227,6.513676272903305e-35
1228,1.2685039268962974e-29
1229,8.824183204136242e-36
1230,4.586335879591067e-35
1231,1.2962767569435653e-29
1232,6.747897890586261e-36
1233,3.55775487451863e-35
1234,8.063587674300354e-30
1235,8.775238022768276e-36
1236,3.623227676194701e-35
1237,8.520613682545547e-30
1238,2.575471560365194e-35
1239,3.387985528975143e-30
1240,2.6330491027430995e-35
1241,6.901040625573853e-30
1242,2.0911438812299107e-35
1243,5.582750735565267e-30
1244,1.592368196223571e-35
1245,3.9695940055366416e-30
1246,1.6345602673099536e-35
1247,3.933923866894383e-30
1248,3.599961274532462e-30
1249,3.6775231066938556e-30
1250,2.9532165282410123e-30
1251,3.3870392861852056e-30
1252,2.3849737441689825e-30
1253,2.9068740893790442e-30
1254,2.762438909997075e-30
1255,2.7639565580286432e-30
1256,1.0084568258756222e-30
1257,2.5340874977242092e-30
1258,2.2367168234715616e-30
1259,2.1479956450183818e-30
1260,2.3433961844310254e-30
1261,2.1127266457748174e-30
1262,1.911153740798817e-30
1263,1.4791065703034781e-30
1264,2.1130537931470337e-30
1265,2.9266817437881487e-30
1266,1.856942243061233e-30
1267,3.554032586044586e-30
1268,2.8637528948940145e-30
1269,3.1130820240737513e-30
1270,3.1837233265119486e-30
1271,1.7753558737723557e-30
1272,6.832694243362511e-31
1273,2.13365204705614e-30
1274,2.438463056371665e-30
1275,2.7253661212755034e-30
1276,2.6068793213478672e-30
1277,3.142912381759735e-30
1278,3.034130302738915e-30
1279,2.781091286024281e-30
1280,3.3467359091787606e-30
1281,3.344438139921773e-30
1282,2.489990201470331e-30
1283,3.167658778460933e-30
1284,3.0494936698519207e-30
1285,1.6354370119465354e-30
1286,3.5254608267807156e-30
1287,3.7680642395208545e-30
1288,2.9131375016107133e-30
1289,3.446577304939788e-30
1290,2.15750903804598e-30
1291,2.2048843498086817e-30
1292,3.376022645655661e-30
1293,2.282506182561989e-30
1294,3.617469187267617e-30
1295,3.7906124111836e-30
1296,3.234627719916644e-30
1297,2.561910937378296e-30
1298,4.3398959771031856e-30
1299,4.707246142126317e-30
1300,4.342713148958495e-30
1301,2.8313897069204628e-30
1302,3.0949745944315653e-30
1303,5.3832763379478135e-30
1304,5.9794152398313745e-30
1305,6.67989042892615e-30
1306,7.283997489059672e-30
1307,8.107742625494734e-30
1308,4.288040743518669e-30
1309,4.973074310870335e-30
1310,8.211025074506273e-30
1311,8.527504284870259e-30
1312,9.881513041409946e-30
1313,9.851931762538512e-30
1314,1.3921451331619494e-29
1315,1.2722622767453258e-29
1316,1.0827752889753669e-29
1317,1.7148382887550432e-29
1318,1.99566212676579e-29
1319,2.144238265786107e-29
1320,2.814227556778482e-29
1321,3.194953137357188e-29
1322,4.072680528539154e-29
1323,1.945373734303765e-29
1324,4.28193479902442e-29
1325,4.131520970194428e-29
1326,5.380914980038775e-29
1327,6.079678487843083e-29
1328,6.319795620404027e-29
1329,8.60130078792497e-29
1330,1.0333125143833499e-28
1331,1.3785164751947363e-28
1332,1.4166771121072729e-28
1333,1.4054494852206147e-28
1334,1.941723048269642e-28
1335,2.688810233835612e-28
1336,2.808257053012606e-28
1337,3.790687914486514e-28
1338,2.319154342906289e-28
1339,4.292481191429866e-28
1340,5.027981921214368e-28
1341,4.736835649062987e-28
1342,5.677384169346506e-28
1343,6.341754349535575e-28
1344,6.3993577715148195e-28
1345,9.22019039113665e-28
1346,1.3170120324509462e-27
1347,1.4660985272940454e-27
1348,2.1971404004958092e-27
1349,2.8746003465183974e-27
1350,3.9382964187984854e-27
1351,5.2017761669222645e-27
1352,5.8994515854476715e-27
1353,7.637018415571008e-27
1354,9.552399197731842e-27
1355,1.0674503763026967e-26
1356,1.7975357011243976e-26
1357,1.8004882830787164e-26
1358,2.3403106981932887e-26
1359,1.4026141256810026e-26
1360,1.635666917585176e-26
1361,3.0165051534362216e-26
1362,3.0735848710479085e-26
1363,4.7201678596827035e-26
1364,6.72241648154803e-26
1365,9.19073177562267e-26
1366,1.227934020867507e-25
1367,1.2963399303399805e-25
1368,2.204211703736507e-25
1369,2.3126683717641647e-25
1370,3.0271464245609255e-25
1371,1.8369033604644414e-25
1372,4.291116755791654e-25
1373,4.631810660871324e-25
1374,5.266683278720023e-25
1375,9.284046496352918e-25
1376,1.5215453153334769e-24
1377,2.486604828788039e-24
1378,8.223602662128385e-25
1379,8.997679115456024e-25
1380,2.0015466476527444e-24
1381,3.2660883543461847e-24
1382,4.887387299153577e-24
1383,3.3370952595404066e-24
1384,7.697127805494552e-24
1385,1.2964872077457937e-23
1386,7.499414339320648e-24
1387,3.455497177296705e-24
1388,7.92630138805499e-24
1389,1.432401677322672e-23
1390,2.319152247948488e-23
1391,2.6381638157046738e-23
1392,4.714328239527499e-23
1393,8.111454151173748e-23
1394,6.627650063460642e-23
1395,1.2684481917234832e-22
1396,1.8524724685458604e-22
1397,3.7779942257301562e-22
1398,5.852302808640988e-22
1399,1.1787969494391529e-21
1400,2.1740860040150203e-21
1401,2.813286988636674e-21
1402,6.2175153425566526e-21
1403,1.2470545077796118e-20
1404,5.8592152053262194e-21
1405,1.665800371901484e-20
1406,1.836386337921274e-20
1407,4.5249854852390934e-20
1408,9.392104855545507e-20
1409,1.8802251658311805e-19
1410,4.063729960183594e-19
1411,9.234969302072667e-19
1412,2.131915866889441e-18
1413,5.0793204167774575e-18
1414,1.2188608606000814e-17
1415,2.991407014174258e-17
1416,7.516065241337865e-17
1417,1.8864059326711606e-16
1418,4.813634335198808e-16
1419,1.2386090921375689e-15
1420,2.97933994539007e-15
1421,7.212083421406954e-15
1422,1.546385861981902e-14
1423,4.607255279202849e-14
1424,1.0915476069247192e-13
1425,3.6260084536556535e-13
1426,5.888791663652198e-13
1427,1.957793055164567e-12
1428,6.895239838806977e-12
1429,2.5815865363687083e-11
1430,7.294124149323969e-11
1431,2.3822505053348325e-10
1432,8.963720276281604e-10
1433,4.802610704190866e-09
1434,1.9577359536332725e-08
1435,1.7953762990841995e-07
1436,2.717160912504292e-06
1437,4.202561469086256e-05
1438,0.0044953726936213766
1439,0.9954646708112204
1440,0.0009436394016496055
1441,0.00019900694493653107
1442,6.849602363365488e-05
1443,2.4465262412788944e-05
1444,1.1068932903415136e-05
1445,5.348386713262658e-06
1446,2.974072599999364e-06
1447,1.9403909470087502e-06
1448,1.2735340081256792e-06
1449,9.547341956714405e-07
1450,7.900699750820559e-07
1451,7.053851049363779e-07
1452,7.053542729791618e-07
1453,7.244055872649394e-07
1454,8.963899471149327e-07
1455,1.3461487087648405e-06
1456,2.0555162616796e-06
1457,4.0277381640947325e-06
1458,0.9999998247132948
1459,9.790354729272428e-21
1460,3.9956060994399645e-26
1461,1.329405843616804e-26
1462,5.071832598367145e-27
1463,2.3600787318289205e-27
1464,1.1422782769465731e-27
1465,6.417207212286828e-28
1466,3.8492471806510724e-28
1467,2.2843030342174037e-28
1468,1.7322181135776934e-28
1469,1.2797784355421173e-28
1470,9.480475605789551e-29
1471,8.123165544398997e-29
1472,7.685609881612971e-29
1473,7.337721075511739e-29
1474,7.537712011419215e-29
1475,7.5006898984614e-29
1476,9.246413480402426e-29
1477,1.076756997442243e-28
1478,1.4493956712430385e-28
1479,2.05269869299255e-28
1480,3.1056864621552393e-28
1481,5.003449137220773e-28
1482,8.362612943341724e-28
1483,1.4577441754744506e-27
1484,3.14282633476143e-27
1485,7.667373434810588e-27
1486,1.8928538924494242e-26
1487,5.97676651210208e-26
1488,2.4985433608513168e-20
1489,4.824133012209497e-36
1490,5.895602988757685e-36
1491,7.491498227763438e-36
1492,1.0206187963346659e-35
1493,1.314766409325373e-35
1494,1.9250800024587463e-35
1495,2.9735303616426833e-35
1496,4.881912644239598e-35
1497,8.204901297501114e-35
1498,1.3959550457910721e-34
1499,2.6442286032842407e-34
1500,5.262283346570853e-34
1501,1.160728915670738e-33
1502,2.3571475874008535e-33
1503,6.099478962139919e-33
1504,1.70976552492896e-32
1505,4.9078923601963495e-32
1506,1.719857553411915e-31
1507,6.781384382141573e-31
1508,3.264779964347059e-25
1509,1.4082045149449268e-37
1510,2.776248247711598e-37
1511,6.212512719735766e-37
1512,1.348885741460295e-36
1513,3.3809431484405545e-36
1514,8.684404511417273e-36
1515,2.3530404486738043e-35
1516,7.345400721643494e-35
1517,2.4149578074048428e-34
1518,9.244418145697992e-34
1519,3.5537660111005414e-33
1520,1.902415658609518e-27
1521,3.7200701907306166e-37
1522,1.0014685552659701e-36
1523,2.8828047403772358e-36
1524,8.339188182778035e-36
1525,1.5832623819303485e-35
1526,6.556923821171632e-35
1527,2.063757377096099e-34
1528,5.225711684406942e-34
1529,3.093633052432362e-28
1530,4.171293396477596e-37
1531,1.3591423793801059e-36
1532,5.080933568830311e-36
1533,1.817429284486294e-35
1534,8.178775946419956e-35
1535,4.080368762428681e-29
1536,2.672836034150898e-37
1537,9.88708986190323e-37
1538,4.284804687407554e-36
1539,2.1567801540720598e-35
1540,1.2816908259966056e-29
1541,1.1747054542479767e-37
1542,2.724863781868643e-37
1543,1.1975233031061458e-36
1544,5.929958963194639e-36
1545,3.246262263600939e-30
1546,1.0597284211474433e-37
1547,4.876079567899676e-37
1548,2.4001458456987832e-36
1549,1.5386635914494702e-30
1550,2.2004388199307625e-37
1551,1.12777851689188e-36
1552,7.037693516450558e-31
1553,1.2107369903623588e-37
1554,6.633915071809022e-37
1555,4.314084652882432e-31
1556,8.118713985054255e-38
1557,4.245957228723523e-37
1558,2.829504825222544e-31
1559,3.102405947763209e-37
1560,1.6737555767343788e-31
1561,2.623312462392304e-37
1562,1.7218732388672038e-31
1563,2.4949101239972515e-37
1564,1.3133152358343334e-31
1565,2.0533211505977575e-37
1566,1.2996587830043078e-31
1567,9.27854087702448e-32
1568,1.0429435369782535e-31
1569,8.354943108219285e-32
1570,6.631784229108396e-32
1571,6.119751846171186e-32
1572,7.362871396842999e-32
1573,6.96693063608085e-32
1574,6.625308653290266e-32
1575,4.0803990680924e-32
1576,4.7535740522910227e-32
1577,6.071241420728705e-32
1578,4.260035301316898e-32
1579,3.9750940593792527e-32
1580,5.237012551176834e-32
1581,4.917466009343903e-32
1582,4.4495479819945904e-32
1583,4.289417325696601e-32
1584,4.07541639251064e-32
1585,3.7945055193691905e-32
1586,3.416275404311355e-32
1587,3.6163803705194544e-32
1588,3.3339308170486225e-32
1589,3.379824808151188e-32
1590,3.1960749565834685e-32
1591,2.468361513152228e-32
1592,3.475505755610915e-32
1593,3.50319146558499e-32
1594,1.6914262546707112e-32
1595,2.982071909466103e-32
1596,3.18021627812756e-32
1597,2.064078108038549e-32
1598,3.2801657041672005e-32
1599,2.7799576947524357e-32
1600,3.378923023504474e-32
1601,3.384392320841942e-32
1602,3.8452145346262446e-32
1603,3.9403665067070435e-32
1604,2.4742632248906876e-32
1605,3.981890378977006e-32
1606,3.3911906320298557e-32
1607,4.1338508174608967e-32
1608,4.359758957831503e-32
1609,5.057408415970759e-32
1610,5.326589562167584e-32
1611,6.01411984819228e-32
1612,5.090857318081456e-32
1613,6.495080255906042e-32
1614,7.684727507438422e-32
1615,6.249834483792112e-32
1616,6.106362640855643e-32
1617,9.627637223152409e-32
1618,1.0092833789910022e-31
1619,1.0635868772478513e-31
1620,1.1861275010862745e-31
1621,7.433769399493596e-32
1622,1.5092414769230615e-31
1623,1.856851833048017e-31
1624,1.3700770889900962e-31
1625,1.285449685220182e-31
1626,1.971458979817306e-31
1627,1.8405769259699964e-31
1628,2.281303279560732e-31
1629,2.7096513875405153e-31
1630,3.391928592535019e-31
1631,2.968215987814494e-31
1632,3.93470635809678e-31
1633,5.108190808400395e-31
1634,6.073953192419577e-31
1635,6.552946371152287e-31
1636,7.528195075727937e-31
1637,6.878496648114507e-31
1638,4.298817252002293e-31
1639,5.220287343242396e-31
1640,4.667670415430551e-31
1641,6.885426711767803e-31
1642,1.0042258299329563e-30
1643,1.0761942471740881e-30
1644,1.5580595502252723e-30
1645,1.961100040652654e-30
1646,2.345787194144401e-30
1647,2.8427153595649868e-30
1648,3.847565064955926e-30
1649,2.077305616469014e-30
1650,4.103783771863762e-30
1651,3.739561677293424e-30
1652,5.950821270882194e-30
1653,7.001409930664297e-30
1654,7.546286125262173e-30
1655,1.1871787331985298e-29
1656,1.2179592545569313e-29
1657,1.107671381253881e-29
1658,1.7762753473989492e-29
1659,2.73559718378502e-29
1660,2.482595265747327e-29
1661,4.4718277134866103e-29
1662,6.27581045690053e-29
1663,7.57643018261981e-29
1664,1.17753186469898e-28
1665,1.7399337970495537e-28
1666,2.191676874559612e-28
1667,3.6026592217396405e-28
1668,5.2819026418096255e-28
1669,8.333693207613375e-28
1670,1.0078927428770724e-27
1671,1.1913953957536768e-27
1672,2.0715193549085936e-27
1673,3.301715326655355e-27
1674,4.34042042474489e-27
1675,6.177176680772959e-27
1676,1.1151846266979891e-26
1677,1.7706962777423715e-26
1678,2.8168884893528426e-26
1679,4.5715639168595e-26
1680,8.010835471061226e-26
1681,1.1336074679270003e-25
1682,2.0411643807809421e-25
1683,2.9821604707394883e-25
1684,5.144226270020269e-25
1685,9.082528326981873e-25
1686,1.4397432145065435e-24
1687,2.8048603638466387e-24
1688,3.706551494680025e-24
1689,7.416284917692038e-24
1690,1.2721263618512289e-23
1691,2.4427885331131672e-23
1692,4.74541930073656e-23
1693,9.405083883664217e-23
1694,1.921790347002504e-22
1695,1.7745164148135363e-22
1696,4.1124652196255825e-22
1697,7.376848697596695e-22
1698,1.610772177695962e-21
1699,3.227246990829712e-21
1700,7.31160065168975e-21
1701,1.6318939018196572e-20
1702,3.1957641538741696e-20
1703,7.26218195646399e-20
1704,1.7302648117143674e-19
1705,4.1814247881536786e-19
1706,1.0185646719006856e-18
1707,2.4621977967239246e-18
1708,6.44411135865387e-18
1709,1.7125367609263093e-17
1710,3.7573431940723944e-17
1711,1.0407889622546067e-16
1712,2.9608289852853193e-16
1713,6.21834978346892e-16
1714,2.0462184627798305e-15
1715,5.487362722997463e-15
1716,1.8219460972334534e-14
1717,4.59958241806642e-14
1718,2.2311341074824393e-13
1719,1.3513895512020036e-12
1720,8.071260305225397e-12
1721,6.836664732513195e-11
1722,6.175779038801942e-10
1723,5.8642236409506645e-09
1724,4.948056046053796e-08
1725,5.094474603529033e-07
1726,3.2808449448767485e-06
1727,1.769821224891583e-05
1728,0.00024042933934444917
1729,0.003555218075879758
1730,0.05142487054611605
1731,0.9447594199696453
1732,0.9634399137837101
1733,0.03472670603203304
1734,0.0017292061193911275
1735,9.98016286591383e-05
1736,6.375884538547568e-06
1737,4.601935340028124e-07
1738,3.6247219806606117e-08
1739,3.271751623077614e-09
1740,3.8026424201104084e-10
1741,6.585581124850129e-11
1742,1.7462646429287412e-11
1743,6.026539380465794e-12
1744,2.2857745771482944e-12
1745,9.178248861654107e-13
1746,3.870973008877596e-13
1747,1.6763295070759049e-13
1748,7.881075179533159e-14
1749,3.72809080820391e-14
1750,1.8362571149076467e-14
1751,9.312009528527853e-15
1752,4.832090335158838e-15
1753,2.639243815049917e-15
1754,1.4655173245465534e-15
1755,8.347107454296177e-16
1756,4.930349929077289e-16
1757,2.9658340171210605e-16
1758,1.8436077604677746e-16
1759,1.1600060133275585e-16
1760,7.637102205633911e-17
1761,5.117243190811274e-17
1762,3.495144259023164e-17
1763,2.4579211342795477e-17
1764,1.7620729847761556e-17
1765,1.2862959221065527e-17
1766,9.624210778356083e-18
1767,7.480630543248643e-18
1768,5.683781763816574e-18
1769,4.692699683456905e-18
1770,3.865354424606818e-18
1771,3.2449864761501057e-18
1772,2.7711085272615048e-18
1773,2.3637171766594965e-18
1774,2.176968116391701e-18
1775,1.9489886789831047e-18
1776,1.840920057622924e-18
1777,1.7501567327648414e-18
1778,1.683443031446928e-18
1779,1.6807669569012742e-18
1780,1.7057052114300256e-18
1781,1.7373379344569323e-18
1782,1.806510829224578e-18
1783,1.989072890425684e-18
1784,2.183161100234305e-18
1785,2.4123663443991857e-18
1786,2.807782129852023e-18
1787,3.273501214239373e-18
1788,3.777519403330652e-18
1789,4.77024307491724e-18
1790,5.952808904135082e-18
1791,7.483460721695209e-18
1792,9.832209101956386e-18
1793,1.3222407648701701e-17
1794,1.7674646351016567e-17
1795,2.4646417181941657e-17
1796,3.571370512731781e-17
1797,5.145442589194886e-17
1798,7.455480982062471e-17
1799,1.148629384605989e-16
1800,1.8312731043276615e-16
1801,2.9548019391502205e-16
1802,4.869099049007651e-16
1803,8.293777273215846e-16
1804,1.4412925981945791e-15
1805,2.5622072295524094e-15
1806,4.699819981076734e-15
1807,8.892871414531433e-15
1808,1.7477707480893872e-14
1809,3.5326078366980515e-14
1810,7.433265158547118e-14
1811,1.6130210728055808e-13
1812,3.628702080448354e-13
1813,8.326501264407523e-13
1814,2.057588377589579e-12
1815,5.0732484836272e-12
1816,1.3556195823445823e-11
1817,3.83726962836974e-11
1818,1.1461981051895763e-10
1819,3.6673092566158766e-10
1820,1.239149467737563e-09
1821,4.578253713371128e-09
1822,1.8922805063048703e-08
1823,8.767474036378075e-08
1824,5.225493584665711e-07
1825,4.6944664218808064e-06
